id,news_title_en,news_title_ar,news_brief_en,news_brief_ar,stock_id,news_link_en,news_link_ar
"1629","Distribution of cash dividends","توزيع أرباح نقدية","Distribution of cash dividends to shareholders (2 riyals) instead of (1.50) for the second half of 2022\
\
Due date:\
to be announced later on\
\
Cash distribution date:\
to be announced later on","توزيع أرباح نقدية للمساهمين ( 2 ريال ) بدلا من ( 1.50  ) عن النصف الثاني من عام 2022\
\
موعد الاستحقاق:\
يحدد لاحقا\
\
موعد التوزيعات النقدية:\
يحدد لاحقا","9541","https://t.co/dZuIweI8Cp","https://t.co/eh4SZYh6dh"
"1628","Signing a contract","توقيع عقد","Signing a contract with the General Authority of Ports to connect the authority’s ports to the fiber optic network, at a value of 16,583,600.30 riyals

Financial impact: The financial impact appears on the financial statements during the contract period 12/2022 AD until the first half of 2023 AD.","توقيع عقد مع الهيئة العامة للموانئ لربط موانئ الهيئة بشبكة الألياف البصرية بقيمة 16,583,600.30 ريال 

الأثر المالي: يظهر الأثر المالي على القوائم المالية خلال مدة العقد2022/12م وحتى النصف الأول من عام 2023م.","9545","https://t.co/S5MNTiJBIF","https://t.co/2N2u3jKZvg"
"1627","Signing a contract","توقيع عقد","Signing a contract for finishing, electrical and mechanical works for the second phase of Dallah Namar Hospital with Youssef Maroun Contracting Company, at a value of 159 million

Financial impact: It is expected that the completion of equipping the clinics building will have a positive financial impact on the company’s results when it starts operating, which is expected to be during the year 2024 AD","توقيع عقد اعمال التشطيبات والكهرباء والميكانيكا للمرحلة الثانية لمستشفى دله نمار مع شركة يوسف مارون للمقاولات بقيمة 159 مليون 

الأثر المالي: من المتوقع ان يكون لإكمال تجهيز مبنى العيادات اثر مالي ايجابي على نتائج الشركة عند البدء في تشغيلها والمتوقع ان يكون خلال العام 2024م","4004","https://t.co/QIczDLq6gx","https://t.co/1PDJaY5FGI"
"1626","Signing a contract","توقيع عقد","Signing a contract for the public transport project by buses in the city of Taif with the Municipality of Taif Governorate, at a value of 88 million riyals

Financial impact: The impact of the contract will be positive on the company’s revenues, starting from the first half of 2023.","توقيع عقد مشروع النقل العام بالحافلات في مدينة الطائف مع أمانة محافظة الطائف بقيمة 88 مليون ريال

الأثر المالي: سوف يكون أثر العقد إيجابياً على إيرادات الشركة اعتباراً من النصف الأول 2023م.","4040","https://t.co/QhKUX0Z51F","https://t.co/MyoH1pqoNK"
"1625","Capital increase request","طلب زيادة رأس المال","Board of Directors’ decision dated 06/02/1444 corresponding to 12/26/2022 to raise a recommendation to the extraordinary general assembly of the company to increase the capital by capitalizing part of the statutory reserve and retained earnings by granting one share for each share

The capital before the increase: 6,300,000 Saudi riyals
The capital after the increase: 12,600,000 Saudi riyals
The number of shares before the increase: 630,000
The number of shares after the increase: 1,260,000

To support and strengthen the capital base and future activities of the company, which contributes to achieving good growth rates during the coming years, God willing, as a continuation of the company's policy.","قرار مجلس الإدارة بتاريخ 02/06/1444 الموافق 26/12/2022 برفع التوصية للجمعية العامة غير العادية للشركة بزيادة رأس المال عن طريق رسملة جزء من الإحتياطي النظامي والأرباح المرحله وذلك بمنح سهم واحد لكل سهم

راس المال قبل الزيادة: 6,300,000 ريال سعودي
راس المال بعد الزيادة: 12,600,000 ريال سعودي
عدد الأسهم قبل الزيادة: 630000
عدد الأسهم بعد الزيادة: 1260000

لدعم وتقوية القاعدة الرأسمالية والنشاطات المستقبلية للشركة مما يساهم في تحقيق معدلات نمو جيدة خلال الأعوام القادمة بإذن الله استمرار لسياسة الشركة المتبعة.","9557","https://t.co/GTBCQ5iLM4","https://t.co/ztelwmcUug"
"1624","Closing the gallery","اغلاق المعرض","On 12-26- 2022, it closed its showroom located in the Atyaf Mall complex in the city of Riyadh, where the other SACO showroom located in Al-Hamra district, Khaled bin Al-Waleed Street will serve the customers of this region, and that the financial impact resulting from this closure is not material and will appear in the financial statements for the year 2022 .","قامت بتاريخ 26 – 12- 2022 بإغلاق معرضها الكائن في مجمع أطياف مول في مدينة الرياض، حيث سيقوم معرض ساكو الآخر الكائن في حي الحمراء شارع خالد بن الوليد بخدمة عملاء هذه المنطقة وأن الأثر المالي المترتب على هذا الإغلاق غير جوهري وسيظهر في القوائم المالية للعام 2022.","4008","https://t.co/FIqR6l2Pwk","https://t.co/5dT2cHyG3k"
"1623","Rehabilitation","تجديد التأهيل","Receiving it on Sunday, 01/06/1444 AH, corresponding to 12/25/2022 AD, a notice through the electronic services portal of the Health Insurance Council, which includes the renewal of the company’s qualification for a period of one year, starting from 01/15/2023 AD.","استلامها يوم الأحد بتاريخ 1444/06/01هـ الموافق 2022/12/25م إشعار عبر بوابة الخدمات الإلكترونية لمجلس الضمان الصحي، والمتضمن تجديد تأهيل الشركة لمدة سنة واحدة إعتباراً من تاريخ 2023/01/15م.","8012","https://t.co/6sRxHeMpak","https://t.co/U4jJKiZaeI"
"1622","Distribution of cash dividends","توزيع ارباح نقدية","Distribution of cash dividends (12 riyals) for the year 2022\
\
Due date:\
to be announced later on\
\
Distribution date:\
to be announced later on","توزيع أرباح نقدية ( 12 ريال ) عن عام 2022\
\
موعد الاستحقاق:\
يحدد لاحقا\
\
موعد التوزيعات :\
يحدد لاحقا","9552","https://t.co/WS2Syncq8j","https://t.co/Fa127nGBAB"
"1621","partnership agreement","اتفاقية شراكة","Entering into a partnership agreement with BGI Al-Manahil Health for Medical Services (a subsidiary of BGI Health (HK), Ltd.) to establish and operate a limited liability company in the name of a company in the Kingdom to be owned 50-50% by each of BGI Al-Manahil and the good company, in order to provide clinical laboratory testing services and vital information to hospitals, research centers and clinics in the public and private sectors,","ابرام اتفاقية شراكة مع شركة بي جي أي المناهل هيلث للخدمات الطبية (وهي شركة تابعة لشركة بي جي آي هيلث (إتش كيه)، المحدودة لتأسيس وتشغيل شركة ذات مسؤولية محدودة باسم شركة في المملكة تؤول ملكيتها مناصفة بنسبة 50-50٪ لكل من بي جي آي المناهل والشركة الطيبة، من أجل توفير خدمات الفحوص المخبرية السريرية والمعلومات الحيوية للمستشفيات والمراكز البحثية والعيادات في القطاعين العام والخاص،","9530","https://t.co/3JiOEzQGZi","https://t.co/Ouh0UAd17b"
"1620","attend a meeting","حضور اجتماع","Inviting shareholders to attend the Ordinary General Assembly meeting (first meeting)

Item One: To vote on the Board of Directors' report
Item Two: To vote on the company's auditor's report
Item Three: Voting on the company's financial statements
Fourth item: To vote on the Board of Directors' recommendation to distribute dividends (1 riyal) for the year

 Dividend due date:
Wednesday 6-25-1444 (18-1-2023)

 Date of disbursement of cash dividends:
 TBD","دعوة المساهمين إلى حضور اجتماع الجمعية العامة العادية ( الاجتماع الأول )

البند الأول: التصويت على تقرير مجلس الإدارة 
البند الثاني: التصويت على تقرير مراجع حسابات الشركة 
البند الثالث: التصويت على القوائم المالية للشركة 
البند الرابع: التصويت على توصية مجلس الإدارة بتوزيع أرباح (1 ريال) لفترة العام

 موعد استحقاق الارباح :
يوم الإربعاء 25-6-1444 (18-1-2023)

 موعد صرف التوزيعات النقدية:
 يحدد في وقت لاحق","4292","https://t.co/1Lc9QL5XdI","https://t.co/uBN6BwacDJ"
"1619","attend a meeting","حضور اجتماع","Inviting shareholders to attend the Ordinary General Assembly meeting (first meeting)","دعوة المساهمين إلى حضور اجتماع الجمعية العامة العادية ( الاجتماع الأول )","4030","https://t.co/Ihs9DkszvK","https://t.co/G7oyG8GkBH"
"1618","Signing a memorandum of understanding","توقيع مذكرة تفاهم","Signing a non-binding memorandum of understanding with the Integrated Business Company (limited liability company)
With the aim of studying the feasibility and determining the percentage of acquisition and understanding to reach an agreement in addition to defining the framework of understanding about the initial mutual obligations and rights between the two parties regarding the acquisition process, so that implementation is in accordance with the proposals and understandings submitted and approved by both parties, each according to it, as well as the understanding of the two parties that the acquisition percentage and the value of the final deal are determined. After completing the due diligence examination.","توقيع مذكرة تفاهم غير ملزمة مع شركة الأعمال التجارية المتكاملة (Integrated) (شركة ذات مسئولية محدودة)
بهدف دراسة الجدوى وتحديد نسبة الاستحواذ والتفاهم للوصول إلى اتفاق بالإضافة الي تحديد إطار التفاهم حول الالتزامات والحقوق الأولية المتبادلة بين الطرفين بخصوص عملية الاستحواذ، ليكون التنفيذ وفقا للاقتراحات والتفاهمات المقدمة والمعتمدة من الطرفين كلاً بحسبه، كما تفاهم الطرفين علي أن يتم تحديد نسبة الاستحواذ وقيمة الصفقة النهائية بعد الانتهاء من أعمال الفحص النافي للجهالة.","9549","https://t.co/plfoskkpiJ","https://t.co/mBxoX61H0g"
"1617","distribution of cash dividend","توزيع أرباح نقدية","Distribution of cash dividends (1.25) for the second half of 2022\
\
Dividend due date:\
to be announced later on\
\
Date of disbursement of cash dividends:\
to be announced later on","توزيع أرباح نقدية (1.25 ) عن النصف الثاني من عام 2022\
\
موعد استحقاق الارباح :\
يحدد لاحقا\
\
موعد صرف التوزيعات النقديه:\
يحدد لاحقا","2290","https://t.co/JMdbRY1y6E","https://t.co/bGLqUF2xzb"
"1616","distribution of cash dividend","توزيع أرباح نقدية","Distribution of cash dividends (18 halalas) for the fourth quarter of 2022\
\
Dividend due date:\
Thursday 5-6-1444 (29-12-2022)\
\
Date of disbursement of cash dividends:\
 within 60 days of the due date","توزيع أرباح نقدية (18 هللة) عن الربع الرابع من عام 2022\
\
موعد استحقاق الارباح :\
الخميس 5-6-1444 (29-12-2022)\
\
موعد صرف التوزيعات النقديه:\
 خلال 60 يوماً من تاريخ الاستحقاق","4344","https://t.co/hd16R3KcXW","https://t.co/1MiMilYD9s"
"1615","Signing a purchase contract","توقيع عقد شراء","Signing a power purchase contract with the Uzbek National Electric Grid for three special-purpose companies in wind power generation plants to construct a 1.5 gigawatt plant in the Kungrad region of the Uzbek Republic of Karakalpakstan.\
\
The project has been divided into 3 on-site project companies, each of which is developing a 500 MW wind power plant, and each of the project companies has entered into a separate power purchase agreement.\
\
Financial impact: The financial impact is expected to start after the commercial operation begins by the third quarter of 2027","توقيع عقد شراء الطاقة مع الشبكة الكهربائية الوطنية الأوزبكية لثلاث شركات لغرض خاص في محطات توليد طاقة الرياح وذلك لانشاء محطة بقدرة 1.5 جيجاوات في منطقة كونجراد في جمهورية كاراكالباكستان الأوزباكستانية.\
\
تم تقسيم المشروع إلى 3 شركات للمشروع في الموقع كل منها تقوم بتطوير محطة طاقة رياح بقدرة 500 ميجاوات، وقد دخلت كل شركة من شركات المشروع في اتفاقية شراء الطاقة منفصلة.\
\
الأثر المالي: يتوقع بدء الأثر المالي بعد بدء التشغيل التجاري بحلول الربع الثالث من عام 2027","2082","https://t.co/nk9Lygiqq7","https://t.co/dIJJKVWKHh"
"1614","Results of the Ordinary Assembly","نتائج الجمعية العادية","Results of the Ordinary General Assembly Meeting (First Meeting)

1- Approving the election of the company’s board of directors

2- Approving the formation of the Audit Committee

3- Disapproval of the participation of the candidate, Mr. Aziz Muhammad Al-Qahtani, in a competing work due to his membership in the Board of Directors of Al-Hammadi Holding Company.","نتائج اجتماع الجمعية العامة العادية ( الاجتماع الأول )

1- الموافقة على انتخاب أعضاء مجلس إدارة الشركة

2- الموافقة على تشكيل لجنة المراجعة 

3- عدم الموافقة على اشتراك المرشح الأستاذ/ عزيز محمد القحطاني في عمل منافس نظراً لعضويته في مجلس إدارة شركة الحمادي القابضة.","4002","https://t.co/aiPq6NkPmT","https://t.co/CHP3V5jkgM"
"1613","New oscillation ratio","احتساب نسبة التذبذب الجديدة","the fluctuation limits for Bupa Arabia for Cooperative Insurance Co. Will be based on a share price of 136.20 SAR","احتساب نسبة التذبذب لسهم شركة بوبا العربية للتأمين التعاوني على اساس سعر 136.20 ريال","8210","https://t.co/h0MSiMSSvF","https://t.co/nHaO2C2mpq"
"1612","Signing a memorandum of understanding","توقيع مذكرة تفاهم","The Saudi Summit Factory for the production of plastic granules, one of the factories owned by the Saudi Summit Trading Company, announces the signing of a memorandum of understanding with the Rabigh Refining and Petrochemical Company (Petro Rabigh) to invest in establishing a factory on an area of ​​34 thousand square meters and for a period of 30 years to produce 50 thousand tons annually of polymer compounds, rubber and industrial waxes In Rabigh Complex for Plastic Technologies, provided that the supply of polymer scrap materials, rubber and industrial wax comes from Petro Rabigh Company, with a total construction value of about 100 million Saudi riyals in two phases, the first with a value of about 60 million Saudi riyals, and the second phase of 40 million Saudi riyals.","يعلن مصنع قمة السعودية لإنتاج حبيبات البلاستيك احد المصانع المملوكة لشركة قمة السعودية للتجارة عن توقيع مذكرة تفاهم مع شركة رابغ للتكرير والبتروكيماويات (بترورابغ) للاستثمار في إنشاء مصنع على مساحة 34 الف متر مربع ولمدة 30 سنة لإنتاج 50 الف طن سنوياً من مركبات البوليمرات والمطاط والشموع الصناعية في مجمع رابغ لتقنيات البلاستيك على ان يكون امداد مواد سكراب البوليمر والمطاط والشمع الصناعي من شركة بترورابغ وذلك بقيمة اجمالية للإنشاء تبلغ حوالي 100 مليون ريال سعودي على مرحلتين الأولى بقيمة تبلغ حوالي 60 مليون ريال سعودي والمرحلة الثانية 40 مليون ريال سعودي.","9552","https://t.co/Npsz2PZEOT","https://t.co/d4Mg3uygs3"
"1611","Signing a contract","توقيع عقد","Awarding a contract with the Ministry of Interior to connect the Ministry of Interior's sites in the regions of Riyadh and Makkah Al-Mukarramah with a fiber optic network. At a value of 29,893,519.75 riyals

To connect 49 sites to the fiber optic network, which includes the supply and installation of ISP internal network devices as well as the supply and operation of cyber security systems for the network and the implementation of the external network OSP. The project also includes training on network systems.","ترسية عقد مع وزارة الداخلية لربط مواقع وزارة الداخلية بمنطقتي الرياض، ومكة المكرمة بشبكة الألياف البصرية. بقيمة 29,893,519.75 ريال

لربط 49 موقع بشبكة الألياف البصرية، والتي تشمل توريد، وتركيب أجهزة الشبكة الداخلية ISP وكذلك توريد، وتشغيل أنظمة الأمن السيبراني للشبكة وتنفيذ الشبكة الخارجية OSP كما يشمل المشروع التدريب على أنظمة الشبكة.","9542","https://t.co/CZz6OQswiM","https://t.co/BFYi9KEjr0"
"1610","Land sale","بيع ارض","Selling a vacant plot of land in Al-Raed neighborhood in the city of Riyadh on King Khalid Road, the intersection of King Abdullah Road, with an area of ​​115,094.89 square meters. A final price of 5,600 riyals per square meter was agreed upon, bringing the value of the deal to 644.5 million Saudi riyals (excluding real estate disposal tax and quest fees).

Financial impact: This impact is expected to emerge from the deal during the financial period ending on December 31, 2022 AD or the following one, ending on March 31, 2023 AD.","بيع قطعة أرض فضاء بحي الرائد في مدينة الرياض على طريق الملك خالد تقاطع طريق الملك عبدالله بمساحة 115,094.89 متراً مربعاً. و قد تم الاتفاق على سعر نهائي بمبلغ 5,600 ريال للمتر المربع، لتبلغ بذلك قيمة الصفقة مبلغ 644.5 مليون ريال سعودي (غير شاملة ضريبة التصرفات العقارية ولا رسوم السعي).

الأثر المالي: من المتوقع ظهور هذا الأثر من الصفقة خلال الفترة المالية المنتهية في 31 ديسمبر 2022م أو التي تليها والمنتهية في 31 مارس 2023م.","4321","https://t.co/XFfDu63NDI","https://t.co/IoH5oHveaD"
"1609","distribution of cash dividend","توزيع أرباح نقدية","Distribution of cash dividends (0.45) for the second half of the year 2022\
\
Due date:\
to be announced later on\
\
Cash distribution date:\
to be announced later on","توزيع أرباح نقدية ( 0.45 ) عن النصف الثاني من العام 2022\
\
موعد الاستحقاق:\
يحدد لاحقا\
\
موعد التوزيعات النقدية:\
يحدد لاحقا","1030","https://t.co/IcLIUE2qlZ","https://t.co/ndUDWAUgy4"
"1608","Extraordinary General Assembly results","نتائج الجمعية العامة الغير عادية","The results of the Extraordinary General Assembly meeting, which included approval of the company's capital increase (first meeting)

Approval of increasing the company’s capital from (1200) million Saudi riyals to (1500 million Saudi riyals) by capitalizing an amount of 300 million Saudi riyals from the retained earnings account, through bonus shares in the number of one share for every 4 outstanding shares (4:1). ) with an increase of 25% of the value of the capital, and thus increasing the number of issued shares of Bupa Arabia for Cooperative Insurance Company from (120) million shares to (150) million shares, and an increase of 30 million shares by granting one share for every four shares owned.","نتائج إجتماع الجمعية العامة غير العادية التي تضمنت الموافقة على زيادة رأس مال الشركة (الاجتماع الأول)

الموافقة على زيادة رأس مال الشركة من (1200) مليون ريال سعودي إلى (1500 مليون ريال سعودي) عن طريق رسملة مبلغ 300 مليون ريال سعودي من حساب الأرباح المبقاة، وذلك عن طريق أسهم منحة بعدد واحد سهم مقابل كل 4 أسهم قائمة (1:4) وذلك بزيادة قدرها 25٪ من قيمة رأس المال، وبالتالي زيادة عدد أسهم شركة بوبا العربية للتأمين التعاوني المصدرة من (120) مليون سهم إلى (150) مليون سهم، وبزيادة قدرها 30 مليون سهم بمنح سهم لكل اربعة أسهم مملوكة.","8210","https://t.co/Lpl3ojwBkI","https://t.co/yPxldcHyFE"
"1607","The latest developments in the project","اخر التطورات بالمشروع","Completion of the technical and engineering works of the Spimaco Pharmaceutical Tower in Al-Sahafa neighborhood, and accordingly all licenses and certificates have been received from the official authorities to start occupying the tower.

Achieved completion rate: 100%","اكتمال الأعمال الفنية والهندسية لبرج سبيماكو الدوائية في حي الصحافة، وعليه تم استلام جميع الرخص والشهادات من الجهات الرسمية للبدء في إشغال البرج.

نسبة الإنجاز المحقق: 100%","2070","https://t.co/Q3mWEosF8y","https://t.co/wYQTyo4hVU"
"1606","Not distributing cash dividends","عدم توزيع ارباح نقدية","The recommendation of the Board of Directors, in its meeting on Thursday evening, December 22, 2022 AD, corresponding to Jumada Al-Awwal 28, 1444 AH, not to distribute cash dividends to shareholders for the second half of the fiscal year ending on September 30, 2022 AD.","توصية مجلس الإدارة باجتماعه مساء يوم الخميس 22 ديسمبر 2022 م الموافق 28 جمادى الأولى 1444 هــ بعدم توزيع أرباح نقدية على المساهمين عن النصف الثاني من العام المالي المنتهي في 30 سبتمبر 2022م .","1304","https://t.co/NXd3cvlNWu","https://t.co/4ratacsJ3l"
"1605","Decrease of its Accumulated Losses","انخفاض خسائرها المتراكمة","The percentage of accumulated losses decreased to 12.12% of its capital as it was on 10/31/2022 AH, based on the approval of the company’s shareholders through the Extraordinary General Assembly held on 03/17/1444 AH corresponding to 10/13/2022 AD to reduce the capital From 400,000,000 Saudi riyals to 140,000,000 Saudi riyals, with a decrease of 65% of the capital","انخفاض نسبة الخسائر المتراكمة إلى 12.12 % من رأس مالها كما هو في تاريخ 31/10/2022هـ وذلك بناءً على موافقة مساهمي الشركة من خلال الجمعية العامة غير العادية المنعقدة بتاريخ 17/03/1444 هـ الموافق 13/10/2022 م على خفض رأس المال من 400,000,000 ريال سعودي إلى 140,000,000 ريال سعودي بنسبة انخفاض 65% من رأس المال","8180","https://t.co/l3YYPgIpix","https://t.co/wSj6O6By7P"
"1604","Capital increase request","طلب زيادة رأس المال","Recommendation of the Board of Directors to increase the company's capital by issuing shares
The capital before the increase: 1000000000
The capital after the increase: 2000000000

The number of shares before the increase: 100,000,000
The number of shares after the increase: 200,000,000

Reasons for the increase: The company aims, through the capital increase, to enhance its strategic growth plan in its assets, expand its medical network, and emphasize its financial solvency and the strength of its financial position.","توصية مجلس الإدارة بزيادة رأس مال الشركة عن طريق منح أسهم
راس المال قبل الزيادة : 1000000000
راس المال بعد الزيادة : 2000000000

عدد الأسهم قبل الزيادة : 100000000
عدد الأسهم بعد الزيادة : 200000000

أسباب الزيادة : تهدف الشركة من زيادة رأس المال إلى تعزيز خطة النمو الإستراتيجي في أصولها والتوسع في شبكتها الطبية والتأكيد على الملاءة المالية وقوة مركزها المالي.","4002","https://t.co/lCbl6F7kwC","https://t.co/W4bBMeZlu7"
"1603","Inclusion of a company owned by it in numo","إدراج شركة مملوكة لها في السوق الموازي","Determining the date of listing and starting trading of the shares of Edraat Communications and Information Technology Company in Nomu (a company owned by Al Moammar Information Systems Company with 50% of the capital) by the Saudi Capital Market Authority.

Note that the shares of Edarat Communications and Information Technology Company will be listed and started trading in Nomu - Parallel Market as of Monday 06/02/1444.","تحديد تاريخ إدراج وبدء تداول أسهم شركة إدارات للاتصالات وتقنية المعلومات في نمو (شركة مملوكة لشركة المعمر لأنظمة المعلومات بنسبة 50% من راس المال) من قبل هيئة السوق المالية السعودية.

علماّ أنه سيتم إدراج وبدء تداول أسهم شركة إدارات للاتصالات وتقنية المعلومات في نمو – السوق الموازية اعتباراً من يوم الاثنين 1444/06/02","7200","https://t.co/h2DYgbTZSq","https://t.co/pIhWHtowRt"
"1602","Signing a contract","توقيع عقد","Signing a contract with Wafra Industry and Development Company for the purpose of selling Tabuk Agricultural’s industrial potato product to Wafra Company; Note that the Tabuk Agricultural Development Company is one of the Saudi national companies specialized in the cultivation and production of industrial potatoes.

Financial impact: This contract is expected to have a positive financial impact on the company's financial results for the third and fourth quarters of 2023 AD and the first quarter of 2024 AD.","توقيع عقد مع شركة ""وفرة للصناعة والتنمية"" لغرض بيع تبوك الزراعية منتجها من البطاطس التصنيعية لشركة وفرة؛ علما بأن شركة تبوك للتنمية الزراعية من الشركات الوطنية السعودية المتخصصة في زراعة وإنتاج البطاطس التصنيعية.

الأثر المالي: من المتوقع أن يكون لهذا العقد أثر مالي إيجابي على النتائج المالية للشركة للربع الثالث والرابع من عام 2023م والربع الأول من عام 2024م.","6040","https://t.co/oMyo9rEYDF","https://t.co/hp1utiThOr"
"1601","distribution of cash dividend","توزيع أرباح نقدية","Distribution of cash dividends (3 riyals) for the year 2022\
\
Due date:\
to be announced later on\
\
Cash distribution date:\
to be announced later on","توزيع أرباح نقدية ( 3 ريال ) عن عام 2022\
\
موعد الاستحقاق:\
يحدد لاحقا\
\
موعد التوزيعات النقدية :\
يحدد لاحقا","4002","https://t.co/7Z3OdeVpE0","https://t.co/3Mqa507t6X"
"1600","distribution of cash dividend","توزيع أرباح نقدية","Distribution of cash dividends (0.50) for the third quarter of 2022\
\
Due date:\
Sunday, December 25, 2022 AD\
\
Cash distribution date:\
Thursday, January 5, 2023 AD","توزيع أرباح نقدية ( 0.50 ) عن الربع الثالث من عام 2022\
\
موعد الاستحقاق:\
الأحد 25 ديسمبر 2022م\
\
موعد التوزيعات النقدية :\
الخميس 5 يناير 2023م","4050","https://t.co/DETo2k2cuQ","https://t.co/pMvrDYOHHV"
"1599","Annual financial results","النتائج المالية السنوية","Annual financial results ending on 09-30-2022","النتائج المالية السنوية المنتهية في 2022-09-30","1304","https://t.co/pbkpmOfb03","https://t.co/nwcOLBVggy"
"1598","Electronic voting begins on the items of the extraordinary general assembly meeting","بدء التصويت الالكتروني على بنود اجتماع الجمعية العامة الغير عادية","Starting electronic voting on the items of the Extraordinary General Assembly meeting (the first and second meeting an hour after the first) by means of modern technology","بدء التصويت الإلكتروني على بنود اجتماع الجمعية العامة غير العادية (الاجتماع الأول والثاني بعد ساعة من الأول) عن طريق وسائل التقنية الحديثة","9536","https://t.co/QpD7Y0xoKD","https://t.co/Q0IyWJS7ph"
"1597","Member resignation","استقالة عضو","Resignation of Mr. Ayed bin Muhammad Al-Qarni (a member from outside the Board) from the membership of the Audit Committee, and the appointment of Eng. Mahmoud Saleh Al-Dheeb (a member from outside the Board)","استقالة الأستاذ/ عايض بن محمد القرني (عضو من خارج المجلس) من عضوية لجنة المراجعة ، وتعيين المهندس/ محمود صالح الذيب (عضو من خارج المجلس)","2310","https://t.co/2TvMpxq2D6","https://t.co/1oUIe1bw0g"
"1596","Assembly meeting","اجتماع الجمعية","Inviting the honorable shareholders to participate and vote in the Extraordinary General Assembly meeting (the first meeting), which is scheduled to be held, God Almighty willing, at 06:30 pm on Thursday 19 Jumada II 1444 AH corresponding to 12 January 2023 AD","دعوة المساهمين الكرام للمشاركة والتصويت في اجتماع الجمعية العامة غير العادية (الاجتماع الأول) والمقرر انعقادها بمشيئة الله تعالى في تمام الساعة 06:30 مساءً يوم الخميس 19 جمادى الثاني 1444هـ الموافق 12 يناير 2023م","2110","https://t.co/eyEASeIlMQ","https://t.co/Xctu7jo2sS"
"1595","Results of the Ordinary General Assembly","نتائج الجمعية العامة العادية","Results of the Ordinary General Assembly Meeting (First Meeting)
1) Approving the election of the members of the Board of Directors

Thus, the formation of the Board of Directors of The Saudi British Bank (SABB), consisting of the above-mentioned members, in addition to the representatives of the foreign partner appointed by the Hong Kong and Shanghai Banking Holding Company (BV), who were appointed by the company in accordance with Article (17) of the bank’s articles of association. , and they are:
- Mr. Tony William Krebs
- Mr. Samir Assaf
- Mr. Stephen Moss

2) Approving the formation of the Audit Committee
3) Approving the authorization of the Board of Directors for the new session
4) Approving the amendment of the audit committee work regulations.
5) Approving the amendment of the Nominations and Remuneration Committee's bylaws.
6) Approving the amendment of the nomination and selection policy for members of the Board of Directors and its sub-committees.","نتائج إجتماع الجمعية العامة العادية (الإجتماع الأول)
1) الموافقة على انتخاب أعضاء مجلس الإدارة 

وبهذا يكون تشكيل مجلس إدارة البنك السعودي البريطاني (ساب) , مكون من الأعضاء المذكورين أعلاه، إضافة إلى ممثلي الشريك الأجنبي شركة هونج كونج وشنغهاي المصرفية القابضة (بي في) المعينين، والذي تم تعيينهم من قبل الشركة وفقآ للمادة (17) من نظام البنك الأساسي، وهم كل من :
- السيد/ توني ويليام كريبس
- السيد/ سمير عساف
- السيد/ ستيفن موس

2) الموافقة على تشكيل لجنة المراجعة 
3) الموافقة على تفويض مجلس الإدارة للدورة الجديدة 
4) الموافقة على تعديل لائحة عمل لجنة المراجعة.
5) الموافقة على تعديل لائحة عمل لجنة الترشیحات والمكافآت.
6) الموافقة على تعديل سیاسة الترشح والاختیار لأعضاء مجلس الإدارة واللجان المنبثقة.","1060","https://t.co/dCL93NuMSn","https://t.co/gsfhfpntJF"
"1594","The latest developments regarding the offering of the subsidiary company","آخر التطورات بخصوص طرح الشركة التابعة","Completion of the study of the possibility of an initial public offering and its conclusion that the proposed initial public offering of its subsidiary Lumi Leasing Company will constitute a dissolution of the merger

Which requires the approval of Seera shareholders, and with reference to Seera's announcement dated 05/27/1444H (corresponding to 12/21/2022G) related to the results of the Extraordinary General Assembly meeting in which it was approved to disentangle Lomi from Seera; Seera announces that it has submitted an application to the Capital Market Authority to offer (16,500,000) ordinary shares, representing 30% of the capital of Lumi Leasing Company for public subscription, and a request to list its shares in the main Saudi market.","اكتمال دراسة إمكانية الطرح العام الأولي واستنتاجها بأن الطرح العام الأولي المقترح لشركتها التابعة شركة لومي للتأجير سيشكل فكًا للاندماج 

مما يتطلب موافقة مساهمي سيرا، وبالإشارة إلى إعلان سيرا بتاريخ 27/05/1444هـ (الموافق 21/12/2022م) المتعلق بنتائج اجتماع الجمعية العامة غير العادية الذي تمت فيه الموافقة على فك اندماج لومي عن سيرا؛ تعلن سيرا عن قيامها بتقديم طلب إلى هيئة السوق المالية لطرح (16,500,000) سهم عادي، تمثل 30% من رأس مال شركة لومي للتأجير للاكتتاب العام و طلب إدراج أسهمها في السوق الرئيسية السعودية.","1810","https://t.co/YA3zPiw8fo","https://t.co/5SuOPxViTJ"
"1593","Electronic voting begins on the items of the Ordinary General Assembly meeting","بدء التصويت الالكتروني على بنود اجتماع الجمعية العامة العادية","The start of electronic voting on the items of the Ordinary General Assembly meeting (the first meeting), which is scheduled to be held, God willing, on Thursday, 06-5-1444 AH, corresponding to 12-29-2022 AD, at (6:30) pm, by means of modern technology using the Tadawulaty system.","بدء التصويت الإلكتروني على بنود اجتماع الجمعية العامة العادية (الاجتماع الأول) والمقرر انعقادها بمشيئــة الله يوم الخميس بتاريخ 5-06-1444هـ الموافق 29-12-2022م في تمام الساعة (6:30) مساءً ، عن طريق وسائل التقنية الحديثة باستخدام منظومة تداولاتي.","3090","https://t.co/ysZsCEsQC4","https://t.co/c859Y2mgdO"
